55294350,slutforsaltines,RT @thepopcornreel: Protesters in Atlanta shutdown an interstate after the murder of Rayshard Brooks by police. #RayshardBrooks #AtlantaSho…,2020-06-14
46279376,Vardaan16,"#MigrantLivesMatter
#MinorityLivesMatter
#PoorLivesMatter
#BlackLivesMatter
#ICantBreathe",2020-06-03
5995837,BuenoGarrido,Jurado de Ferguson no presenta cargos contra el policía por muerte de Michael Brown http://t.co/lpNlbxmyet,2014-11-25
53970056,Nolie_Dee,RT @tessie18: Today South African clergy used their spaces to stand in the gap for the #Lockdown12 #JusticeForCollinsKhosa and #BlackLivesM…,2020-06-07
34820894,CaliLiliIndies,eVe N'god this female is not yet rated ™© #TheLesbianWord #TheLWord  #LGBTQ  #LesbianVisibilityDay #Movie #Album #FemaleDirector #FemaleCrew #NewActress #NewDirector #BlackLivesMatter #QWOC #BlackLesbians #NewMovie #NewAlbum #StayTuned #Follow #JoinUs... https://t.co/DSq7Nu2pvf,2018-04-26
67596049,VanStockum1833,"Voor iedereen die zich wil inlezen over #blacklivesmatter hebben onze boekverkopers een selectie gemaakt in de winkel. Het boek op ieders lippen? 'The Hate U Give'. Een aangrijpende roman over politiegeweld, opgroeien in oneerlijke omstandigheden en het vinden van je stem. https://t.co/1biV945kze",2020-06-17
9029260,TheRebelll,"RT @YourAnonLive: A distant war stricken land? Nope, that's just #Ferguson in good ole AmeriKKKa #OpFerguson #RIPMikeBrown http://t.co/MSNz…",2014-08-12
12022442,vijayprashad,"RT @dviyer: ""It is now dark enough"": read piece by @vijayprashad, ""Black Bodies, Broken Worlds"" http://t.co/FMiWidgai5 #ICantBreathe #Black…",2014-12-10
11542828,DDupre9,RT @ChocnessMonsta: Do we need to play the guessing game? Why is it so easy for police to kill black men? #FixthePolice #TamirRice http://t…,2014-12-07
6377201,oxajay,RT @ryanjreilly: Concrete barricades going up around #ferguson police station https://t.co/Z7hoN4sPO1,2014-11-25
53371082,jsmini,RT @wongthanong: ผู้ประท้วง #BlackLivesMatter ในอังกฤษลากอนุสาวรีย์ Edward Colston ในเมืองบริสตอลโยนลงน้ำ โคลสตันคืออดีตพ่อค้า/นักการเมือง…,2020-06-08
62226422,Suzany11502788,"RT @fridaymxxn: eu não sou preta, mas vejo você. 
eu não sou preta, mas eu te ouço.
eu não sou preta, mas luto com você.
não sou preta, mas…",2020-05-30
9526722,bonitappIebum,RT @joanwalsh: This may be the worst: We watched Eric Garner die of an illegal chokehold. Coroner calls it homicide. No indictment. Heartbr…,2014-12-03
14088094,TrinityDC,"RT @TrinityDCSA: Our community has a responsibility. Schools, parents, families. #blacklivesmatter @TrinityDC",2015-01-21
28831146,mainenewshound,"#NewHampshire Rally Tonight
Manchester,#NH: #PresidentDonaldTrump Rally, 7PM-EST
🔴LIVE  https://t.co/vl3hA25dmp 🔴

#mepolitics #nhpolitics #mapoli #massachusetts #nc #maine #blacklivesmatter #tx #bostonma #election2020 #portlandme #brocktonma #fl

From #TrumpRally moments ago https://t.co/o2XQN1LZAc",2019-08-15
25906951,LazyBrian88,"RT @trueblacknews: Navy Vet, Daughter of Retired Cop #IndiaKager gunned down in car by VA Cops with baby in back seat #BlackLivesMatter htt…",2015-09-09
68928648,ofwinterfcll,RT @tirnups: simple headers. please spread awareness even if it doesn’t affect you. this has been going on for too long. #blacklivesmatter…,2020-05-30
72224658,thward4,"RT @all_F808Z: Lotta ppl on IG followed me for my skills, but hate when I speak out against racism. This one's for yall ✊🏾😤  #BlackLivesMat…",2020-10-10
41771586,KevinSpillson,"If YOU are #Republican, #Democrat, #Conservative, #Liberal, #GreenParty, #Liberetarian, etc. But want a #BetterAmerica for all. And think we are stronger as a united front, please do not participate in this #Bipartisan thought process. This about #BlackLivesMatter #systemicracism https://t.co/9UPfYrCRRm",2020-06-07
12239185,DJHEMIJUNE,RT @GlobalGrindNews: Jay Z meets with NY Governor Cuomo to discuss criminal justice reform in Eric Garner case http://t.co/x3DSKrBPE1 http:…,2014-12-12
19770304,AllysonxGill,"Let them try to pull this in a white neighborhood &amp; see how fast the whole country is up in arms, literally and figuratively. #Ferguson",2014-08-14
63100612,yoongifxcks,RT @iambeckyg: This is a reality. Not just a hashtag. These are human beings. Silence is betrayal. #Blacklivesmatter,2020-05-29
4006050,dirtyal666,RT @CrystalLewis: In case you still don't know why there's so much outrage in #ferguson... (via @creativerobd) #handsup #DONTSHOOT http://t…,2014-11-25
48869686,stayyooni,"SAY THEIR NAMES.

George Floyd
Trayvon Martin
Breonna Taylor
Ahmaud Arbery
Tamir Rice
Oscar Grant
Eric Garner
Philando Castile
Samuel Dubose
Sandra Bland
Walter Scott
Terrence Crutcher
#BlackLivesMatter",2020-05-28
74663933,poojakumari_i,"#GeorgeFloyd कि मौत के बाद अमेरिका में जो भी हो रहा है वह भयावह है... लेकिन जिस प्रकार कई प्रसिद्ध हस्तियाँ और प्लैटफॉर्म्‍स इसके खिलाफ आवाज़ उठा रहें हैं.. वह ज़रूर प्रशंसनीय है... भारत में लोगों को इससे सीख लेकर हर गलत के खिलाफ आवाज़ उठाना सीखना चाहिए.

#BlackLivesMatter https://t.co/ODRMbM7tHl",2020-05-31
43464789,micahmonroooe,RT @bretmanrock: USE YOUR PLATFORM BITCH #BlackLivesMatter !,2020-05-29
60117295,pradamadelaine,RT @THEDREAMGlRL: ABUSE OF POWER COMES AS NO SURPRISE #BLACKLIVESMATTER https://t.co/AXkoworIZg,2020-05-30
38004189,erintansimore7,"Hey @Kiski_Area_SD, what are you going to do to support your Black students? To support Black lives in the community? To help fight systemic racism? Silence isn’t an option. You have a system of alumni looking at you. #BlackLivesMatter",2020-06-04
20337563,BRNCHLDRSRCHLLC,RT @YourAnonNews: St. Louis County Police Department responds to #hacker group via #Twitter: “#Anonymous” account suspended http://t.co/oGt…,2014-08-14
72838431,crownme_mac,RT @83_87_89_91_01: D’Eriq King | #BlackLivesMatter https://t.co/JcU6bGutL8,2020-09-22
7841982,tessaragdudley,RT @Nettaaaaaaaa: The #Ferguson Protester Newsletter is here http://t.co/tlaSvYoekN. Issue # 61. Sign up at http://t.co/SPHIVplcyO!,2014-11-28
62733422,pondsdanvers,RT @dara_renee: We need JUSTICE. Say their names. #BlackLivesMatter https://t.co/s5pxhGOdzk,2020-05-29
27197516,Revolution__411,@Bipartisanism  REMEMBER THIS #NikkiHaley #Racist #Confederate #CharlestonShooting #BlackLivesMatter http://t.co/dDlR1rQDdV,2015-06-19
69103205,franzdelar,RT @EthanMarema: @rihanna idk where this was BUT I'm SICK &amp; TIRED of watching black people treated like this 💔 #BlackLivesMatter https://t.…,2020-05-30
23515635,JamarMDickson,RT “@eldifusor: This says it all. #Ferguson http://t.co/pHyrq6nEDe”,2014-08-19
38451876,Thungn19892983,"RT @BTS_twt: 우리는 인종차별에 반대합니다.
우리는 폭력에 반대합니다.
나, 당신, 우리 모두는 존중받을 권리가 있습니다. 함께 하겠습니다.

We stand against racial discrimination.
We condemn vio…",2020-06-04
38310221,shipman96,"RT @AlexClaySays: These brothers and sisters deserve better! There are so many of them I literally cannot remember then all, but they all m…",2020-06-04
31041623,LamrockOwner,RT @BonnieLamrock: Just so you know....... of course ---&gt; #BlackLivesMatter,2016-07-21
75801634,CrumbyTazz,"RT @Darth_Gibbious: Until we prove that #BlackLivesMatter we have got to stop saying ""All lives matter"" because it is obviously untrue, if…",2020-06-01
43465346,canalpau,"RT @yeyaboya: A #MinneapolisRiot cremen comissaries dient ""no justice, no peace"" després de l'assassinat de #GeorgeFloydMurder per part de…",2020-05-29
45432435,bettypge69,Witness intimidation much ?! #BlackLivesMatter https://t.co/VL3PDvyVuj,2020-06-03
8969731,JMcRae23,RT @MichaelSkolnik: Mike Brown wasn't a thief. Jordan Davis wasn't a thug. Trayvon Martin wasn't a burglar. They're our #SonsAndBrothers ht…,2014-08-11
60125058,jennanajimin,"RT @thegreatkhalid: #BlackLivesMatter 
today, yesterday, tomorrow, forever.",2020-05-30
2817074,CandiKorn14,What specific laws are considered racist that people believe is evidence of systematic racism?  #Ferguson,2014-11-03
13548568,josephmcgregor,"People rushing to Michael Brown's defense probably turned out to feel like those on the other ""side"" who rushed to defend Cliven Bundy.",2014-12-30
55451919,mookaveli92,RT @JhorAsketills: #BlackLivesMatter #BlackLivesMatter #BlackLivesMatter #BlackLivesMatter #BlackLivesMatter #BlackLivesMatter  #BlackLives…,2020-06-13
67538463,Shownu1999,"RT @hellokpop: Aside from endowing performances, #MONSTA_X voiced out their stand for peace and justice - including their support for medic…",2020-06-17
57724165,virtuemoiring,"RT @pwduffman: Black Lives Matter to Calgary, Canada . 

#BlackLivesMatter #BLMprotest #yycprotest #yyc #BLMCanada https://t.co/5zPx8ZJqHI",2020-06-10
21856341,dejahsoundgyal,RT @blackvoices: WATCH: The #Ferguson shooting of #MichaelBrown takes over Twitter across America http://t.co/ngsdTLwVXY,2014-08-17
48701563,etrzr,"RT @mangoeuphoria: black lives matter every day. not just when its trending

i dont care who it is or when it is, call out racism and oppre…",2020-05-28
53506621,vlrmckinney,"RT @littledeekay: Unlike your dad, @MittRomney can walk through the streets of D.C. without having to first spray peaceful American citizen…",2020-06-08
58544885,Ava65651948,"RT @YourAnonCentral: Heavily armed clashes ongoing between civilians and security forces in the U.S. city of St. Louis, at least four regim…",2020-06-02
63159274,_timaz,"RT @tpwkhollands: A THREAD OF WHAT YOU CAN DO TO HELP
#BlackLivesMatter",2020-05-29
18588278,alexrod2046996,#BlackLivesMatter,2015-05-01
35494868,alysonstarks,"Update to first photo, it was FIVE teenage girls. Even better. so good. #YouGoGirls #Nashville #NashvilleProtests #BlackLivesMatter

https://t.co/E2MOIvTDRu",2020-06-06
30388129,4evahaka,@ShaunKing #BlackLivesMatter #D9ForChange #D9ForJustice #ColinKaepernick #KaepernickSpeaks @Kaepernick7 Thank You! https://t.co/PnlSthb32W,2016-09-09
16454804,lenny_miller,"RT @SunnyHostin: Officer who killed Michael Brown was taken to area hospital after shooting and treated for a ""swollen face"" and released s…",2014-08-13
55964253,deadlips,RT @MrworldwidesS: quackitytwt please keep on fighting for BLM!!! I haven't been seeing much people tweet about it and I also haven't been…,2020-06-13
67310928,Sara_Wear,"RT @DavidLammy: This is not just insulting to the #BlackLivesMatter 
 movement, it is deeply embarrassing for Dominic Raab. 

He is suppose…",2020-06-18
8583205,SnakesOnMcCain,RT @JamilSmith: Eric Garner's death by NYPD chokehold has @BilldeBlasio reacting very cautiously. He's catching hell for it. http://t.co/ef…,2014-08-07
31777494,NAlVEMEL0DY,RT @Karon_dadon: Virginia beach #757 #BlackLivesMatter https://t.co/119TkdxvfH,2016-07-11
25052106,IamAlexPreston,"#BlackLivesMatter 
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter 
#BlackLivesMatter
#BlackLivesMatter
#BlackLivesMatter",2015-12-20
34585477,ADIORDIANE,RT @TyNoDollaSign: I never tweet shit like this but this shit the media gotta speak about ! EVERYBODY RETWEET THIS ! #BlackLivesMatter http…,2016-01-21
5301236,100percent2iLL,RT @ComplexMag: Walgreens up in flames. #Ferguson https://t.co/5fMp5yFzR8,2014-11-25
63171565,lelelenu,#blacklivesmatter !!,2020-05-29
50384797,x_multimedia_x,"RT @LifeOTPartyDND: Not being heard is no reason for silence. Everyone must speak up, no matter whether you think you'll make an impact or…",2020-05-31
62204507,wlwonyo,@_Shuvii JUST SAW THIS BUT YUP YUP! #blacklivesmatter,2020-05-30
80716684,cub_tsuke,"RT @TomoMachi: アメリカのツイッター社 @twitter は #BlackLivesMatter に共闘し、トランプ大統領と真っ向から戦っているのに、日本のツイッターは逆に反政権的なアカウントを凍結して百田や杉田など政権側レイシストは野放し。
#レイシストに加担す…",2020-07-15
79786599,adrianboyd1,RT @aidanshall: DONT STOP SAYING HIS NAME ARREST THE KILLERS OF ELIJAH MCCLAIN #BlackLivesMatter https://t.co/01lCG48X07,2020-07-26
75902826,NikkiPoney,RT @KelseyRamalho: @NikkiPoney #BlackLivesMatter https://t.co/HuJlePIRtJ,2020-06-01
47179262,Yasmin44068537,#BlackLivesMatter https://t.co/NwrBhJWWqu,2020-05-28
315762,dlatchison011,RT @kodacohen: Relative of #MikeBrown implores protesters to keep moving peacefully in #Ferguson http://t.co/19e0RcuSak,2014-08-24
70666897,alexcr_1,RT @LHeidhoff: #BlackLivesMatter links to bail funds for protesters will be listed below https://t.co/eBhaHMVGsA,2020-05-31
6377161,MerriamWebster,"RT @KoryStamper: Your morning lookups at http://t.co/wiRcbDMs05 are all spikes from the #Ferguson news: racism, indictment, indict, condone…",2014-11-25
5414265,lololin86,RT @oSoBRANDnew: #Ferguson http://t.co/jRnXkn97uH,2014-11-25
30628679,blairrachprjct,"RT @YOURERAClST: #BlackLivesMatter
the next time u wanna say ""all lives matter*"" understand what the movement is actually about https://t.c…",2016-08-12
53951542,mkline_48,"RT @jeff_gluck: You’ve seen the video drivers have posted on their Twitter accounts today. From the pool reporter at the track (AP), here’s…",2020-06-07
12589670,PoeEd1,"RT @loventwan99: @THEREALBANNER Thank you
#blackchristmas #blacklivesmatter #ShutItDown  STAND FOR SOMETHING
I LIVE THIS LIFE http://t.co/l…",2014-12-14
19514365,Headlines4You,RT @WashTimes: Hired Black Lives Matter protesters start #CutTheCheck after being stiffed by ACORN successor http://t.co/nnbiCuanzj http://…,2015-05-19
24056629,EerieSwamps,"RT @ABC7News: St. Louis police fatally shoot black man who said ""Kill me now,"" just 6 miles from #Ferguson. http://t.co/sdeO9SVUcC http://t…",2014-08-20
56894901,BadTakesJake,RT @kpmunii: Nah we cant allow this to happen forget about what happened on the tl focus on what matters now. #BlackLivesMatter https://t.c…,2020-06-12
15503824,Benjie89Muppet,"RT @TalbertSwan: Nancy Perry, another right wing bigot , makes news for racist rant against #POTUS #BlackLivesMatter #BlackGirlsRock http:/…",2015-04-07
75458404,ShoeMama4,RT @Khaled_Da_Juice: I will always say it. I am a black man first before anything! #BlackLivesMatter,2020-06-06
64033505,NnekaRyanne,"RT @ZPHIBHQ: We stand united. We won’t celebrate until we are all free...
#zphib #zetaphibeta #nphchq #blacklivesmatter https://t.co/1D2tRV…",2020-07-04
2295059,NoWayNRA1,"RT @Elbarriotours: 7 year olds lead march down streets of St Louis

""Turn up Dont turn down we do this for Mike Brown""

#fergusonoctober ht…",2014-10-13
60196605,lsthart,"Multiple reports now from various leaders that the majority of those being arrested are outside agitators. People from out of state causing shit.
Being angry is fully justified...but there's some sketchy weird shit going on.
#BlackLivesMatter #riots2020 #GeorgeFloydProtests",2020-05-30
55695315,lildoormat,"RT @PeopleMvmt: URGENT: A protest was held today for the lynching of the young Black man, Robert Fuller in Palmdale, CA. Why haven’t we see…",2020-06-13
29526183,ayyLenae,"RT @kellzveli: POLICE CHASE🎥 cops 🚓 shooting first now!!!They open fire on us.and we didn't do nothing so we pulled off
In Bridgeport ct 
#…",2016-11-09
18358016,jadeant8889,"RT @zellieimani: When they ask you at work today, ""Did you see what they did to Baltimore""
Reply, ""Did you see what they did to #FreddieGra…",2015-04-30
20439219,ABC17News,"The highway patrol will not lead the investigation, rather will maintain security in the St. Louis suburb.  #Ferguson #abc17news -  CVarnsAB",2014-08-14
45844699,soundXlight,"RT @JoshuaPotash: My God. The United States Capitol building right now. 

#BlackLivesMatter 
https://t.co/nvVuz9eeQh",2020-06-03
4659882,MillerStream,"Obama to deliver statement:  ""Mike Brown could have been been my son."" Soon he will have more sons than Adrian Peterson",2014-11-25
54987845,apawlows,"RT @gtzarcelia: #BlackLivesMatter protest in Tijuana, Mexico. Racism and anti-Blackness perdures in MX. Influx of Haitian migrants stuck at…",2020-06-14
69995916,toroadetayo,"RT @complex_uk: London shows its support for George Floyd as the #BlackLivesMatter protests continue.⁣⁣

 https://t.co/RhfI8fRTJC",2020-06-01
73726142,dannosummer,RT @YourAnonCentral: Regime controlled media spreading the same message across the United States as American Spring continues to grow. #Jus…,2020-05-31
16098457,Heretotellit,Very interested to see who the officer is that shot #MikeBrown #FERGUSON ,2014-08-12
37772539,only1aliana,"RT @savvaskarma: Thousands protest #BlackLivesMatter in Athens, march to the #USA Embassy. #Greece https://t.co/LLIo0UF1Cu",2020-06-04
5115900,mallsta,Watching a #Ferguson live stream and someone lit a car on fire.,2014-11-25
80939744,LeoValadim,"RT @JuanChingoFT: Si tu l'as raté, tu peux revoir le meeting virtuel international contre le #racisme et les #ViolencesPolicieres organisé…",2020-07-12
55479585,MaMonty,RT @nowthisnews: Thousands of protesters took to the streets of Rome for a physically distant #BlackLivesMatter rally in solidarity with Ge…,2020-06-13
48087269,_bangphoria,"RT @chim_jkm: @minygpriority @btsargentina_7 i'm not black, but i see you. 
i'm not black, but i hear you. 
i'm not black, but i mourn with…",2020-05-28
10425139,Hekate_Gaia,"RT @alicesperi: As @brownblaze said yesterday: #EricGarner #JohnCrawford #TamirRice all killed on camera ""It doesn't even save us from bein…",2014-12-04
73553408,Suzette11779959,"RT @TayeDiggs: Retweet if you were one of the first 45,200 followers of @EmmettTill, The Emmett Till Legacy Foundation.

There are currentl…",2020-09-03
71954334,MstrKnowItAll,"RT @DoYouEvenLif: New video from @TheDemCoalition.

Oh man.....I feel the power of John Lewis in this one. It digs into my core. 

I voted…",2020-10-20
25069206,shadisidarous,@boldandworthy finally justice! The black man on trial was not found guilty! #BlackLivesMatter,2015-12-17
31274704,YourGrace_,RT @ELLEUK: 'We're setting the trends; fashion houses aren't acknowledging.' #BlackLivesMatter at #NYFWM https://t.co/bqmyovkbRZ https://t.…,2016-07-16
22873024,Geoterz,"John Oliver On Ferguson: No, You Don't Need That Tank http://t.co/UkfBMOjvXR #Ferguson",2014-08-18
79904499,Karthik11813910,"@JoeBiden @BarackObama @JoeBiden  #UnitedStates #BlackLivesMatter #Blackpeople This time the struggle is destroying people's lives..If Obama does what the Chinese leader says he will do, America will be completely destroyed..The struggle is endangering the lives of the people",2020-07-25
73433663,KDhabaleswar,"RT @anirudh_23: #BlackLivesMatter. But Berozgar lives. Don't they matter?!

#speakup #BiharBole_RozgarDo #SpeakUpForRailwayJoining 
#RRBExa…",2020-09-05
20478810,mfrson,RT @atmosphere: RT @ndilettante: PLEASE RT THERE IS TOO MUCH MISINFORMATION GOING ON. #Ferguson http://t.co/lQhPtTJdIF,2014-08-14
58107609,TheRstott,RT @RawrKannibal: Notice how one of the policemen puts a stick in the hand of the boy who has been immobilized so they can say he was armed…,2020-06-02
1992885,NCPoliticalSpin,"RT @CruzIncRadio: @NCPoliticalSpin Thanks for the follow and the support in the fight for justice.

#Ferguson #MikeBrown",2014-10-04
40363638,ShrawanKumarBh1,"George Floyd RIP 🙏
#Justiceforgeorgefloyd
#BlackLivesMatter 
#ICantBreathe https://t.co/rwbDLc8Xe0",2020-06-02
61948571,hobicobie,RT @ardentlyswift: a thread of petitions that you can sign and donate to for george floyd #BlackLivesMatter,2020-05-28
67898294,ningella,RT @Jenchy_: Favorite picture online right now. #blacklivesMatter https://t.co/74SV0q7rD2,2020-06-16
27604698,BLMSacramento,"We just got all our confirmations!
NEW YEARS EVE EVE
Benefit show 4 BLMSac
#blacklivesmatter
2018/Realize the Dream
https://t.co/ou3S9eqN2P",2017-09-22
74960237,bottlemania,"It's a combination of the lockdown, unemployment, political division and this police atrocity that has led to these protests!! #BlackLivesMatter  #Gettheobamas https://t.co/DZHoruJNL6",2020-05-31
1087788,teacherforrest,Jon Stewart explains to Fox News how reality works in #Ferguson and everywhere else too. (via @Upworthy) http://t.co/bhnMGlUr8C,2014-09-03
7098927,cath_cov,".@drmoore on #Ferguson ""we shouldn’t be deceived. The old zombie of Jim Crow still moves about"" http://t.co/IultxPdN1J",2014-11-26
65364294,HickLinda,"RT @leleleretour: YA UNE FEMME NOIRE ENCEINTE QUI S'EST FAIT TASÉ LE VENTRE PAR UN POLICIER, ET ELLE PERDU SON BÉBÉ!! QUE LES MÉDIAS EN PAR…",2020-06-26
60114185,stxrtae,"@EliSwitzer23 or maybe it would, who knows… don’t forget tho #BlackLivesMatter",2020-05-30
53526592,BeckyTheStan,"RT @TheAffinityMag: After BTS donated $1 MILLION to #BlackLivesMatter, their ARMY have started their own campaign to encourage donations wi…",2020-06-08
49527190,gell1400,"RT @_jiminsii__: I'm not black, but I see you.
I'm not black, but i hear you.
I'm not black, but I will fight for you.
I'm not black and yo…",2020-05-28
69532657,TheLamiNelson,"RT @IndySpanglish: Stop the riot! He's been arrested

#MinneapolisRiot 
#Minneapolis 
#BlackLivesMatter
#JusticeForGeorgeFloyd 
@realDonald…",2020-06-01
78096863,Left_Of_LeftEye,RT @_danalvarenga: 48 Cameroonian immigrants are being detained at Pine Prairie ICE detention in Louisiana. The @CamAmerCouncil is calling…,2020-08-24
19147668,boyle_bob,RT @justice4cephus: @WTKR3 b 4 #ferguson #baltimore http://t.co/2vrySFrdzv #bobboyle video http://t.co/vwhofndIVQ extreme #pollice #brutali…,2015-05-05
79487839,BookLuvnNYRGirl,RT @MapleLeafs: Stronger Together. #BlackLivesMatter https://t.co/JU199kGChr,2020-07-29
5635687,RudySuarez3,RT @WayneDupreeShow: The FAA has closed airspace around #Ferguson,2014-11-25
7647719,tsmilhouse,RT @demhAaraS: Yee RT @_eekiv: Spinning donuts in #Oakland during the #Ferguson protest! EPIC!!! #sideshow #BlackLivesMatter http://t.co/Jv…,2014-11-27
57680213,Doubting_Tom,"RT @JuliaSerano: words cannot describe how much I resent a billionaire cis-hetero author choosing not only #Pride month, but historic world…",2020-06-10
76555760,samurai_naru,RT @Crunchyroll: #BlackLivesMatter https://t.co/39SMKcAuYg,2020-06-01
42019766,adnanelkadri,"RT @MidiaNINJA: ✊🏾Black Lives Matter em Paris, na França, em protesto contra o assassinato de George Floyd.

Video: Clément Lanot

#blackli…",2020-06-07
65092253,JDyanyanyan,"RT @JoshuaPotash: I don’t know how #BlackLivesMatter protests stopped showing up on our TLs, but there were protests today in:

NYC
Philly…",2020-06-28
35050705,only2beR2,#BlackLivesMatter https://t.co/ktulpCZr3S,2018-03-27
15290495,_CourtneyRenay,RT @Farmer8J: #BlackLivesMatter gets a shout out on #empirefinale,2015-03-19
50410956,nossajeff,"RT @Sodre77: os #Anonymous ameaçando o governo dos EUA, é agora que o bicho pega slc #BlackLivesMatter https://t.co/103pL04g4F",2020-05-31
3279755,samches,RT @dailykos: #Ferguson officer arrested for raping a woman in the jail. Read the legal filing here. http://t.co/juTxYBksOh http://t.co/bBE…,2014-11-18
55785046,sxfiyahhh,RT @essencemck: YALL MAKE EVERYTHING ELSE GO VIRAL MAKE THIS GO VIRAL!! MY CHILDHOOD BROTHER HAS BEEN SENTENCED TO 133 YEARS AT AGE 17 WAS…,2020-06-13
45705067,SmileLiliane,"RT @Vairons_Split: John Boyega. 

Hero. 
Je suis tellement fière de lui 

#BlackLivesMatter #blacklifematters #johnboyega https://t.co/Enb3…",2020-06-03
4158794,LoraMarieB,"RT @chicagotribune: Crowd gathers outside Chicago  Police headquarters, awaiting #Ferguson grand jury decision: http://t.co/GIjAjGDfiT http…",2014-11-25
33899880,rotepille,#BlackLivesMatter Caught On Camera Doing Something ‘Disgusting’ To Cops Who Were HELPING Them https://t.co/n4i05eeGTp,2016-05-07
61466707,jessicalavalia,RT @byersfilms: what you as a non-black person can do to support #BlackLivesMatter : a thread.,2020-05-28
58477364,rodrigoalonso81,"RT @richardgrant88: This is probably the most impactful picture I have ever taken. 

#JusticeForGeorgeFloyd #LongBeach #LongBeachProtest #B…",2020-06-02
20058870,MonicaMcAlister,RT @ndilettante: PLEASE RT THERE IS TOO MUCH MISINFORMATION GOING ON. #Ferguson http://t.co/VeYVWBYTHo,2014-08-14
7574026,leftnotright,RT @Bipartisanism: #Ferguson #MikeBrown #DarrenWilson #Seattle http://t.co/bmpDjHUAW7,2014-11-27
48642123,DonnellaWalker,"RT @BronsonStevens1: @MPJr #QuestionOfTheDay 
Do you agree with @MPJr ? #GeorgeFloyd #BlackLivesMatter #BlackTwitter #Amerikkka #minneapoli…",2020-05-28
15294198,alpin_ole,The fact that brutality acts against the black community still occur breaks my heart #JusticeForMartese #BlackLivesMatter,2015-03-19
79041240,kaywiththevibes,"👳🏾👳🏾👳🏾⁣
⁣
#energyworker #lightworker #meditation #meditationspace #medium #ritualmagic #voodooqueen #blackwitchesofinstagram #highervibes #witchyvibes #allthevibes #blacklivesmatter #createandcultivate #thirdeye… https://t.co/W261NUTqUU",2020-08-05
61321932,MatthiesKaitlyn,RT @lauvsongs: murderers are murderers. i don’t care if you’re in a uniform. you’re a murderer. #blacklivesmatter,2020-05-28
81432726,imbkss,"@jack So Jack bro, u can ban him from tweeter . police violence in america is beyond the imagination #BlackLivesMatter",2020-06-02
23270848,FatLipLover,"RT @zellieimani: The slogan “To Protect and Serve” plastered on cop cars is referring to protecting and serving and unjust system, not you.…",2014-08-19
4341170,Tezskii,RT @piersmorgan: BREAKING NEWS: Darren Wilson NOT indicted for shooting dead unarmed young black man. #ferguson,2014-11-25
36431412,ShaddyUchiha,RT @Rihannas_Crush: @JuggernautBG Why not keep it going  🤷🏾‍♂️ #BlackLivesMatter https://t.co/y6AUzP65Xd,2020-06-06
32238717,NickAtNight_615,RT @_MoreOfBookie: THAT'S REAL! #ATLisReady #BlackLivesMatter https://t.co/tI8Oe9Gs3H,2016-07-09
13412524,Vickie627,"RT @So_She_Sez: Well said --&gt;  RT@deray: I am anti police brutality, not anti-police. I am anti white supremacy, not anti-white. #Ferguson …",2014-12-27
5724255,Kc2stlchef,RT @OwlsAsylum: RT @CassandraRules: #Ferguson http://t.co/SOrYPlRHPa,2014-11-25
59526949,beckyspammms,RT @KennieJD: White dude came out of his car about to hit a Black man with a bow and arrow while screaming “all lives matter”...........The…,2020-06-02
50303333,_tylerdahlgren,"RT @imactuallynina: Here is the video. On LIVE TV the APD just broke car windows, slashed tires, tazed both passengers and arrested both pa…",2020-05-31
41439674,No_life87,"RT @AmberLotus21: Just reminding everyone of a black life that DEFINITELY mattered, murdered by Aurora PD. See his smile, hear his laugh, k…",2020-06-07
31659690,f_ckthepc,"#AllLivesDidntMatter when #BlackLivesMatter interrupted a post-Orlando Gay Pride parade to ""call them out"" https://t.co/S3EtWE0zxU",2016-07-11
741048,sdkstl,"RT @PDPJ: #Ferguson W Florissant, one small group marches, occasional car horn honks, tee shirt venders &amp; a few cops #nofilter http://t.co/…",2014-08-27
25268992,1verseseok_,RT @Jayron26: BREAKING: PROTESTERS SHOT AT #4thPrecinctShutDown #BlackLivesMatter https://t.co/kRUik54yvD,2015-11-24
70619980,GarJan_angel,RT @btsanalytics: We will be devoting our time &amp; platform towards #BlackLivesMatter alongside @RightOfEvery to amplify the voices of black…,2020-05-31
48887842,JOYMYVITAMIN1,@KimHongjoong3 #BlackLivesMatter,2020-05-28
73344867,XaviDemocraciaJ,RT @ChalecosAmarill: 🎥🛑In #USA police made a number of arrests during a fresh round of #Anonymous #BlackLivesMatter protests in #Portland i…,2020-09-06
42689718,AAlvareal,RT @ComandanteCobr5: Escuchen al Gobernador de New York: lo q esta pasando no es un incidente aislado es la continuidad de casos y situacio…,2020-06-03
64916976,moni_vette,RT @SenatorBennet: A beautiful tribute to a life full of joy. A life that was cut unnecessarily short. Justice for Elijah McClain must be s…,2020-06-29
66539864,TeddytheDog6,"RT @AwakenUnite: Like always, Scousers leading the way in fighting Racism, fascism &amp; Injustice
Take a bow you wonderful people 
👏👏👏👏👏✊✌
#Bl…",2020-06-20
2256872,samagain,"RT @PMbeers: @punkboyinsf is interviewing @cgrapski LIVE 
http://t.co/dty2kAwer0 #FergusonOctober #Ferguson @BellaEiko @Rebelutionary_Z @bu…",2014-10-13
